0.000000000000000000e+00,1.832805464046995070e+00,4.442674521757185246e+00,4.930236061726611219e+00,6.514010134173044086e+00,3.163968891448545762e+00,2.546757722879866570e+00,3.397386083828222603e+00,2.663013041298404104e+00,4.540921823343777142e+00,2.048050279270155372e+00,2.264699879042090025e+00,1.733552796406336638e+00,2.229739392791864727e+00,1.677627092676805098e+00,2.536033333385873778e+00,5.569827529623528228e+00,4.809716323484549250e+00,1.990024767093441227e+00,1.902568708758130445e+00,4.961766973457364394e+00,2.472249258736372024e+00,4.345647244361454220e+00,5.601852241460048454e+00,7.609212594014418407e+00,6.130618066338272776e+00,6.046441288946467374e+00,5.924823447669139931e+00,4.082466110879568788e+00,4.689302116455699831e+00,4.871543797877874837e+00,7.025404675686445444e+00,6.778699489025766134e+00,6.566372762499224969e+00,6.662671881701068166e+00,6.469714745025281211e+00,6.521248664197858425e+00,4.125688073346291951e+00,7.471008534966653514e+00,7.371283744897827006e+00,6.429670117659915363e+00
1.832805464046995070e+00,0.000000000000000000e+00,3.123503560344485841e+00,4.230220378275652671e+00,6.079700140797338115e+00,2.035536709807991063e+00,1.574694063059401294e+00,2.414935211149372929e+00,2.152097853945141193e+00,3.784533534760086138e+00,1.729528387655944188e+00,1.081130395148390599e+00,1.242974547600469881e+00,1.644773193740786787e+00,2.210633546712280406e+00,1.689109353689133952e+00,4.422458261227951049e+00,3.472982032274258835e+00,2.043801656707136871e+00,1.606747663336202336e+00,4.473953116598031521e+00,1.163973112610999561e+00,3.035641092207189029e+00,4.836972563171575423e+00,6.360626538290994780e+00,4.740468004551190440e+00,4.671361141286169527e+00,4.577138845775034603e+00,2.976992398666111317e+00,3.397548964116797965e+00,3.765309969934967693e+00,5.878717274175687457e+00,5.480243700319115341e+00,5.300962559381949823e+00,5.327344538924853268e+00,5.200959175632534404e+00,5.180108752418213669e+00,2.764251594974594717e+00,6.909431669929697151e+00,6.140886264162275232e+00,5.022478773051177292e+00
4.442674521757185246e+00,3.123503560344485841e+00,0.000000000000000000e+00,3.005897992735291790e+00,4.371461502377200325e+00,2.741746140699237611e+00,3.749408820919134744e+00,2.896114103759649172e+00,4.127527673371315764e+00,2.882856665327104828e+00,4.236700165168777232e+00,3.439043380156355578e+00,4.082962928854956708e+00,3.743620663900018908e+00,4.973270266453468480e+00,3.746562104393007075e+00,2.478382641103543449e+00,1.828736383516164077e+00,4.539284498715482563e+00,4.066673216963429205e+00,3.603288133601609822e+00,3.137796601432127019e+00,2.864485779573196389e+00,3.022964818013660793e+00,3.971121571481571966e+00,2.516132851933452930e+00,2.367708890035736591e+00,2.331807087080537855e+00,2.982712693980293928e+00,2.641400230445698050e+00,2.014598091587230133e+00,3.736422089630893950e+00,3.338762143289622841e+00,3.065660900411716128e+00,3.239364188507699360e+00,2.988577870012470328e+00,2.922763341847143259e+00,2.331728119583289960e+00,4.982925122318257571e+00,3.916949677101442706e+00,3.116093287622673014e+00
4.930236061726611219e+00,4.230220378275652671e+00,3.005897992735291790e+00,0.000000000000000000e+00,3.286811145771766807e+00,3.587477835006147586e+00,4.799227760637924334e+00,3.228000129735800972e+00,4.783787322619842186e+00,2.514105659333754517e+00,5.195567489830283492e+00,4.693123367109548916e+00,5.001749557721785422e+00,4.365783801702830758e+00,5.573423192818453664e+00,4.617407055550543760e+00,2.414797436956515497e+00,2.501501909403415436e+00,5.178916454549772119e+00,4.896228275515085215e+00,2.556259655412131071e+00,4.391825093554667880e+00,3.687004653214938976e+00,2.490720178577395583e+00,4.452724226929886342e+00,3.520510722760429978e+00,3.240254072085340109e+00,3.135208295503454146e+00,4.443524368443808825e+00,3.637040188148129793e+00,2.036921700335002861e+00,4.480629922885762007e+00,4.200417422285971369e+00,3.730967465186334042e+00,4.191008130095549511e+00,3.920836848427427856e+00,4.200867354913727425e+00,3.786113099889655498e+00,3.832238792770838565e+00,4.871680955985945971e+00,4.659495019262430482e+00
6.514010134173044086e+00,6.079700140797338115e+00,4.371461502377200325e+00,3.286811145771766807e+00,0.000000000000000000e+00,5.525816036280973620e+00,6.634097764809476772e+00,4.908474320886974773e+00,6.697858618391307139e+00,3.369201624269507978e+00,7.042634324604089002e+00,6.710232021954626980e+00,6.901531188760464453e+00,6.257525113070860456e+00,7.231263831568417011e+00,6.581289099935673903e+00,3.493183171331311510e+00,4.473229769461077865e+00,6.963342484631156459e+00,6.652583895504674771e+00,3.531226166264862965e+00,6.370329515199645520e+00,5.801042611156826290e+00,2.091068355507649912e+00,4.966998016116381365e+00,4.758244405485530848e+00,4.508149561884933654e+00,4.265752610219516683e+00,6.122580480053241736e+00,5.310065009695224880e+00,3.297082906049695783e+00,5.198572932107781597e+00,5.191192288340417349e+00,4.582375360070306769e+00,5.241427477626459996e+00,4.938551846186351568e+00,5.210915175361392038e+00,5.692870474553548554e+00,2.056356493475578251e+00,5.674134061632118531e+00,5.909358712256851831e+00
3.163968891448545762e+00,2.035536709807991063e+00,2.741746140699237611e+00,3.587477835006147586e+00,5.525816036280973620e+00,0.000000000000000000e+00,2.076501835943209251e+00,1.594133974393501463e+00,1.942592515996831137e+00,2.955011387935597256e+00,2.523920122431938751e+00,2.239716584761269225e+00,2.410918850490821885e+00,1.909778749208882465e+00,3.260912878703276618e+00,1.949908510577586851e+00,3.675116530877134746e+00,2.780406295460163602e+00,2.695920301794579199e+00,2.418308550575708260e+00,3.804029655125070963e+00,2.292290711406416825e+00,2.229136848581819041e+00,4.055431705180345681e+00,5.215160984578272263e+00,3.754212708581017299e+00,3.674547053998499901e+00,3.630608928251501499e+00,2.710013979022840580e+00,2.622018680468450658e+00,2.978152353363103355e+00,4.637189077435666107e+00,4.449362619452160494e+00,4.178008672695303183e+00,4.239484926676045262e+00,4.099345858769270379e+00,4.145448183850685808e+00,2.468521396962799486e+00,6.042849267642798061e+00,4.992707117578578213e+00,4.146918153625092529e+00
2.546757722879866570e+00,1.574694063059401294e+00,3.749408820919134744e+00,4.799227760637924334e+00,6.634097764809476772e+00,2.076501835943209251e+00,0.000000000000000000e+00,2.383811174081115425e+00,1.723345154217393205e+00,4.032622702660876080e+00,1.626308239662949795e+00,1.626897313411664880e+00,1.375448381894207595e+00,1.378031358025149977e+00,1.973569423406245527e+00,1.030375108331857303e+00,4.804441043254211507e+00,3.802426066961613671e+00,1.416113399861972377e+00,1.067176509934597783e+00,4.948535809307794686e+00,1.729941098730737314e+00,2.899424769485388964e+00,5.194806550177638371e+00,6.333985770311776342e+00,4.811117835986140179e+00,4.789879750753609500e+00,4.740156032298992628e+00,2.633340433550336979e+00,3.117064039821650479e+00,4.140350860922780818e+00,5.713713565830172314e+00,5.507337149336450466e+00,5.252977993624973863e+00,5.290493928518161582e+00,5.224671256459870072e+00,5.128497087812144528e+00,2.881962062504129563e+00,7.209568187855910359e+00,5.995206086977829862e+00,4.922713485303142456e+00
3.397386083828222603e+00,2.414935211149372929e+00,2.896114103759649172e+00,3.228000129735800972e+00,4.908474320886974773e+00,1.594133974393501463e+00,2.383811174081115425e+00,0.000000000000000000e+00,2.620429699155601977e+00,2.195998290063406078e+00,3.007478199512435779e+00,2.823598544222136741e+00,2.884110511461623894e+00,2.206684579638604760e+00,3.526168331389130550e+00,2.271811506923846480e+00,3.269463362635124604e+00,2.774873446020805989e+00,2.946841422373058350e+00,2.658520043296255686e+00,3.442918108619391404e+00,2.665829774935286611e+00,2.485328636744287500e+00,3.482462292570160045e+00,5.076573520960121044e+00,3.673608648951008249e+00,3.644631214235833916e+00,3.419980956991251375e+00,3.054640161258978193e+00,2.594932615668382958e+00,2.590100360380537037e+00,4.655891096306327803e+00,4.426024182561098641e+00,3.941145721861270435e+00,4.320824072820900419e+00,4.140831775796685044e+00,4.255874955591953501e+00,2.869534307145339191e+00,5.436127073711877422e+00,5.115069253720637477e+00,4.382779613677722175e+00
2.663013041298404104e+00,2.152097853945141193e+00,4.127527673371315764e+00,4.783787322619842186e+00,6.697858618391307139e+00,1.942592515996831137e+00,1.723345154217393205e+00,2.620429699155601977e+00,0.000000000000000000e+00,4.188633038930211328e+00,1.951051261313925922e+00,2.186647156661173597e+00,1.614875942197527170e+00,1.708274766532459799e+00,2.240805200314906376e+00,1.733506105437560896e+00,5.088451680714658032e+00,4.241908947497487148e+00,1.932761824986042321e+00,1.861273171032511442e+00,4.838659337878398858e+00,2.453928183154495457e+00,3.301223882079780569e+00,5.414521425107735375e+00,6.625784902910794472e+00,5.191800345420641172e+00,5.154053561106151093e+00,5.108602336695470036e+00,3.371970711445130497e+00,3.665308800865463290e+00,4.430211722289948639e+00,5.965018555424325797e+00,5.733847901216549303e+00,5.596427329740678580e+00,5.524647002698160669e+00,5.463175892292008839e+00,5.521633420715281737e+00,3.496401678230793841e+00,7.276155884469015511e+00,6.248610668344750430e+00,5.217937113429008456e+00
4.540921823343777142e+00,3.784533534760086138e+00,2.882856665327104828e+00,2.514105659333754517e+00,3.369201624269507978e+00,2.955011387935597256e+00,4.032622702660876080e+00,2.195998290063406078e+00,4.188633038930211328e+00,0.000000000000000000e+00,4.537607807798342385e+00,4.312756341105355773e+00,4.469632775542731196e+00,3.791042397355598670e+00,4.968178305530147831e+00,3.977246464187408126e+00,2.392044086737178610e+00,2.805669998748633542e+00,4.496047391994345332e+00,4.224778245378693065e+00,2.679524557020747988e+00,4.061940262384127642e+00,3.516960747483568461e+00,2.189306456128778500e+00,4.475039868314405922e+00,3.468183096218973915e+00,3.302601771858736157e+00,3.081938374386587576e+00,4.021598754110233820e+00,3.310158247880283344e+00,1.844575526318681158e+00,4.323335971490131158e+00,4.186400665960390732e+00,3.592871723149842822e+00,4.118592110029135611e+00,3.884283059705329944e+00,4.061020568859007085e+00,3.656182043654175651e+00,3.940282766126146807e+00,4.824669110617981538e+00,4.564105886588419203e+00
