mnemonic,111,113,114,116,121,211,214,215,216,224,241,242,243,247,249,312,324,331,341,342,351,353,411,511,521,522,523,525,541,542,612,811,812,813,814,816,822,823,911,913,925
E06000001,0.0076489028213166145,0.07498432601880878,0.0022570532915360503,0.0051410658307210035,0.004639498432601881,0.01592476489028213,0.008025078369905956,0.004263322884012539,0.003385579937304075,0.0010031347962382445,0.016927899686520375,0.03260188087774295,0.021442006269592476,0.0006269592476489029,0.005517241379310344,0.007272727272727273,0.0025078369905956114,0.06959247648902821,0.02420062695924765,0.005517241379310344,0.00438871473354232,0.012539184952978056,0.05780564263322884,0.02846394984326019,0.06507836990595611,0.07924764890282132,0.03398119122257053,0.011912225705329153,0.0038871473354231975,0.002758620689655172,0.010031347962382446,0.06896551724137931,0.025454545454545455,0.029592476489028213,0.05692789968652038,0.02043887147335423,0.03711598746081505,0.007523510971786834,0.002884012539184953,0.060689655172413794,0.06683385579937304
E06000002,0.00706875975397044,0.07417607637932618,0.0008262186725419994,0.005049114109978886,0.00156063527035711,0.017901404571743322,0.010465436518865326,0.0028458643165335537,0.007619572202331773,0.0009180207472688882,0.015239144404663545,0.03516019462039842,0.024052143578444873,0.0017442394198108877,0.00853759294960066,0.009639217846323328,0.002203249793445332,0.06233360873955751,0.02662260167079776,0.00706875975397044,0.004131093362709997,0.01487193610575599,0.053153401266868634,0.019094831543192876,0.04378958964472597,0.05967134857247774,0.032314330303864866,0.009547415771596438,0.005049114109978886,0.003855687138529331,0.009547415771596438,0.09804461580831726,0.009547415771596438,0.019645643991554208,0.030294684659873315,0.018268612870650878,0.0328651427522262,0.013403102910125768,0.0034884788396217755,0.0673827228495364,0.13100156063527035
E06000003,0.007452458454685626,0.07015590200445435,0.0018845297241733767,0.004968305636457084,0.004796984752441323,0.016960767517560392,0.01002227171492205,0.005996230940551653,0.004540003426417681,0.002141511050197019,0.01670378619153675,0.03049511735480555,0.0200445434298441,0.003255096796299469,0.006338872708583176,0.00899434641082748,0.0030837759122837073,0.06698646565016275,0.025441151276340584,0.005139626520472846,0.00565358917252013,0.014904916909371253,0.05525098509508309,0.03657700873736509,0.03597738564330992,0.08283364742162069,0.045657015590200446,0.015247558677402776,0.003854719890354634,0.0026554737022443037,0.01567586088744218,0.0743532636628405,0.013620010279253041,0.03512078122323111,0.03589172520130204,0.018759636799725886,0.04205927702586945,0.013705670721260922,0.008052081548740792,0.04283022100394038,0.0859174233339044
E06000004,0.009500662836942113,0.10892620415377817,0.0023199292973928413,0.007622624834290765,0.0035903667697746353,0.02126601855943438,0.008561643835616438,0.004142730888201503,0.007125497127706584,0.0024856385329209015,0.017178524083075564,0.04418912947414936,0.02899911621741052,0.0018780380026513477,0.006573133009279717,0.01071586389748122,0.0031484754750331417,0.08042421564295184,0.024027839151568715,0.007622624834290765,0.004916040653999116,0.018393725143614672,0.05788775961113566,0.022205037560760053,0.03794741493592576,0.06236190897039328,0.04242156429518339,0.011875828546177641,0.002706584180291648,0.002209456473707468,0.014803358373840036,0.05915819708351745,0.010439681838267786,0.018007070260715866,0.03562748563853292,0.014416703490941228,0.029385771100309325,0.0103844454264251,0.004418912947414936,0.038389306230667254,0.1017454706142289
E06000005,0.010086710316758096,0.10086710316758096,0.0023004777915413203,0.008051672270394621,0.006370553884268271,0.015130065475137143,0.007343832949920368,0.004247035922845514,0.006635993629446116,0.002123517961422757,0.018669262077508405,0.044416917359759334,0.032206689081578484,0.001769598301185631,0.008051672270394621,0.008140152185453902,0.0033622367722526986,0.06742169527517254,0.021589099274464698,0.006724473544505397,0.0030083171120155725,0.02052734029375332,0.051052910989205454,0.036453725004423995,0.029729251459918598,0.04618651566094496,0.03972748186161741,0.006812953459564679,0.004954875243319766,0.002565917536719165,0.012387188108299417,0.046805875066359935,0.009290391081224562,0.016014864625729958,0.03725004423995753,0.01097150946735091,0.02689789417802159,0.0115023889577066,0.0059281543089718634,0.053530348610865336,0.1528932932224385
E06000047,0.008318534442471258,0.08125993083465745,0.002056266940835592,0.0067669875689316756,0.007402560987008131,0.015590242078698944,0.007701654360220581,0.004523787269838302,0.010206561360874849,0.0031778670903822785,0.015496775399570053,0.033255444434059256,0.025983736797831572,0.0024488269931769325,0.007159547621273016,0.005383680717824095,0.003346107112814282,0.07815683708757828,0.02353490980465464,0.00465464062061875,0.0027853070380409383,0.014823815309842042,0.07645574352743247,0.05368726049163473,0.025161230021497335,0.06587531545004206,0.03751752500233667,0.009178427890457051,0.003738667165155622,0.0036265071502009534,0.01452472193662959,0.04779885970651463,0.016394055519207404,0.024301336573511544,0.05864099448546593,0.016767922235722963,0.03144219085895878,0.006150107486680999,0.008729787830638377,0.058697074492943264,0.07727825030376671
E06000057,0.0159372097900003,0.10706689434109223,0.0022767442557143284,0.009825948893082892,0.020011383721278572,0.015248195081034121,0.008507833797669333,0.008417962313891136,0.007998562056259548,0.005392289026691831,0.02450495791018843,0.04415685569635421,0.02896857493783889,0.002666187352086516,0.010874449537161858,0.00575177496180462,0.00413408825379707,0.07177735837752014,0.033941463706899135,0.0069800185734399806,0.00668044696084599,0.01845361133578982,0.06530661154548995,0.09757047422186274,0.015038494952218328,0.046074114016955756,0.03531949312483149,0.007489290314849765,0.0037446451574248826,0.005032803091579042,0.018363739852011625,0.042718911955903056,0.005901560768101615,0.026661873520865163,0.027231059584793747,0.010514963602049069,0.023666157394925256,0.010634792247086666,0.027830202809981726,0.03157484796740661,0.03975315299122255
E08000021,0.01489795918367347,0.12044897959183673,0.0011836734693877551,0.0054285714285714284,0.0017142857142857142,0.02510204081632653,0.016122448979591836,0.008816326530612244,0.03644897959183673,0.003551020408163265,0.0486530612244898,0.07412244897959183,0.06012244897959184,0.0034693877551020408,0.02040816326530612,0.01289795918367347,0.0025714285714285713,0.036897959183673466,0.06028571428571428,0.010040816326530613,0.004448979591836735,0.024122448979591836,0.09395918367346939,0.02004081632653061,0.014938775510204082,0.03379591836734694,0.023224489795918367,0.00510204081632653,0.004122448979591836,0.0047346938775510205,0.007346938775510204,0.04036734693877551,0.005877551020408163,0.011959183673469388,0.025918367346938774,0.009020408163265306,0.01163265306122449,0.009510204081632653,0.0033877551020408164,0.033020408163265305,0.05028571428571429
E08000022,0.01216638615051695,0.1295022842029334,0.0009617696561673479,0.006732387593171436,0.002067804760759798,0.02159172878095696,0.013464775186342872,0.0059148833854291896,0.014666987256552055,0.001683096898292859,0.029766770858379418,0.06463092089444578,0.04765568646309209,0.0028372204856936764,0.015676845395527772,0.0087040153883145,0.002644866554460207,0.06299591247896129,0.038470786246693915,0.008559749939889396,0.006107237316662659,0.02515027650877615,0.13003125751382544,0.020004808848280837,0.02236114450589084,0.04626112046164944,0.030151478720846357,0.007549891800913681,0.004087521038711229,0.008078865111805722,0.011252704977157971,0.03572974272661698,0.007982688146188988,0.018562154364029814,0.02769896609761962,0.008559749939889396,0.01384948304880981,0.012503005530175523,0.0034623707622024524,0.02327482567924982,0.04664582832411637
